PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
181, 1651936801, 0.5980370044708252, -0.010798371396958828, -0.00015395756054203957, 0.8013957738876343, -0.17859965562820435, -0.129373699426651, 9.845430374145508, 0.3214714527130127, 0.22349697351455688, -0.7771357893943787, 1.57080078125, -0.56689453125, -1.2294921875, 0, 
182, 1651945134, 0.5980327725410461, -0.010797638446092606, -0.0001503659295849502, 0.8013989925384521, -0.17199726402759552, -0.12882985174655914, 9.873004913330078, 0.34306424856185913, 0.34716251492500305, -0.8026220202445984, 1.5712890625, -0.57080078125, -1.22998046875, 0, 
183, 1651953467, 0.5980334281921387, -0.010792805813252926, -0.00014601754082832485, 0.801398515701294, -0.1838638335466385, -0.11217088252305984, 9.843685150146484, 0.38809409737586975, 0.310482919216156, -0.7712957859039307, 1.5693359375, -0.568359375, -1.2353515625, 0, 
184, 1651961800, 0.5980243682861328, -0.010792109183967113, -0.00014122476568445563, 0.8014053702354431, -0.1633133888244629, -0.12892967462539673, 9.849328994750977, 0.3553078770637512, 0.3552822768688202, -0.7155848741531372, 1.568359375, -0.5673828125, -1.2333984375, 0, 
185, 1651970133, 0.5980214476585388, -0.010790885426104069, -0.00014619580178987235, 0.8014075756072998, -0.1994999498128891, -0.1467834860086441, 9.846782684326172, 0.2540803849697113, 0.2738801836967468, -0.7101801633834839, 1.5673828125, -0.56591796875, -1.2294921875, 0, 
186, 1651978466, 0.5980141162872314, -0.010788382962346077, -0.00015092456305865198, 0.8014130592346191, -0.1753447949886322, -0.12878693640232086, 9.861960411071777, 0.26460784673690796, 0.25792255997657776, -0.7413015961647034, 1.5693359375, -0.5693359375, -1.22998046875, 0, 
187, 1651986799, 0.5980098843574524, -0.010784219019114971, -0.00014667637879028916, 0.801416277885437, -0.1590002030134201, -0.12362945824861526, 9.83297061920166, 0.38076841831207275, 0.31481173634529114, -0.6860772371292114, 1.56640625, -0.568359375, -1.23291015625, 0, 
188, 1651995132, 0.5980024933815002, -0.010781185701489449, -0.0001414478028891608, 0.8014216423034668, -0.16849951446056366, -0.12731344997882843, 9.84010124206543, 0.3790266513824463, 0.33471402525901794, -0.7433763742446899, 1.5693359375, -0.56982421875, -1.232421875, 0, 
189, 1652003465, 0.5980035066604614, -0.01077677309513092, -0.00013803341425955296, 0.8014209270477295, -0.17337776720523834, -0.11423090100288391, 9.84565258026123, 0.3750564754009247, 0.30689698457717896, -0.7747026085853577, 1.56982421875, -0.5703125, -1.2333984375, 0, 
190, 1652011798, 0.5979915857315063, -0.010775403119623661, -0.00012990379764232785, 0.8014299869537354, -0.18001526594161987, -0.1360682100057602, 9.849014282226562, 0.39708468317985535, 0.37585046887397766, -0.6692231297492981, 1.5654296875, -0.57080078125, -1.236328125, 0, 
191, 1652020131, 0.5979915261268616, -0.01077436376363039, -0.0001289578212890774, 0.8014299869537354, -0.16860681772232056, -0.11839385330677032, 9.849349975585938, 0.3187819719314575, 0.3233669400215149, -0.7586680054664612, 1.568359375, -0.5693359375, -1.234375, 0, 
192, 1652028464, 0.5979861617088318, -0.010765383951365948, -0.00012967173825018108, 0.8014341592788696, -0.19707512855529785, -0.11032544821500778, 9.856317520141602, 0.36268478631973267, 0.21968050301074982, -0.78341144323349, 1.568359375, -0.56787109375, -1.23388671875, 0, 
193, 1652036797, 0.5979897379875183, -0.010762878693640232, -0.0001242806320078671, 0.8014315366744995, -0.19318419694900513, -0.114960677921772, 9.839859008789062, 0.3809989094734192, 0.34495970606803894, -0.8203983306884766, 1.568359375, -0.5703125, -1.2314453125, 0, 
194, 1652045130, 0.5979901552200317, -0.010761965066194534, -0.00012325313582550734, 0.8014312386512756, -0.19094514846801758, -0.1289013773202896, 9.832433700561523, 0.31639981269836426, 0.32380229234695435, -0.8751103281974792, 1.5634765625, -0.56982421875, -1.23583984375, 0, 
195, 1652053463, 0.5979901552200317, -0.010770267806947231, -0.00011517470557009801, 0.8014311194419861, -0.17516613006591797, -0.12774288654327393, 9.847333908081055, 0.32101038098335266, 0.4857611358165741, -0.7579507231712341, 1.568359375, -0.56982421875, -1.23486328125, 0, 
196, 1652061796, 0.5979830622673035, -0.010773412883281708, -0.00011863303370773792, 0.8014363646507263, -0.18600967526435852, -0.14249178767204285, 9.845194816589355, 0.23325605690479279, 0.3308975100517273, -0.7543904781341553, 1.56689453125, -0.57080078125, -1.23388671875, 0, 
197, 1652070129, 0.5979906916618347, -0.010769271291792393, -0.0001186003937618807, 0.8014307618141174, -0.16407887637615204, -0.11343678086996078, 9.840309143066406, 0.3356873393058777, 0.28176936507225037, -0.8899153470993042, 1.56640625, -0.572265625, -1.23583984375, 0, 
198, 1652078462, 0.5979858040809631, -0.010765725746750832, -0.00011686370271490887, 0.8014343976974487, -0.18721170723438263, -0.1362762749195099, 9.848906517028809, 0.34421688318252563, 0.3012618124485016, -0.7913517355918884, 1.56640625, -0.56884765625, -1.23828125, 0, 
199, 1652086795, 0.597984790802002, -0.010758253745734692, -0.0001173163327621296, 0.8014352321624756, -0.1678554266691208, -0.12173400074243546, 9.82735538482666, 0.35692158341407776, 0.24065856635570526, -0.7423518300056458, 1.5634765625, -0.57080078125, -1.23779296875, 0, 
200, 1652095128, 0.5979806184768677, -0.01075370516628027, -0.00011603208986343816, 0.8014384508132935, -0.1860382854938507, -0.1408180147409439, 9.861702919006348, 0.3479821979999542, 0.28497114777565, -0.7995995283126831, 1.5625, -0.572265625, -1.23974609375, 0, 
201, 1652103461, 0.5979787707328796, -0.010759071446955204, -0.00011945411824854091, 0.8014397621154785, -0.1719471961259842, -0.13398705422878265, 9.85283374786377, 0.21919380128383636, 0.35827910900115967, -0.7298263907432556, 1.56201171875, -0.5693359375, -1.23681640625, 0, 
202, 1652111794, 0.5979743599891663, -0.010758779011666775, -0.00012370414333418012, 0.8014430403709412, -0.17882107198238373, -0.11752836406230927, 9.852862358093262, 0.2528252899646759, 0.28732767701148987, -0.8003679513931274, 1.56787109375, -0.57080078125, -1.23974609375, 0, 
203, 1652120127, 0.5979728698730469, -0.010763010941445827, -0.00012445627362467349, 0.8014440536499023, -0.1563897579908371, -0.1324634999036789, 9.853083610534668, 0.2566930651664734, 0.3675258457660675, -0.7343856692314148, 1.56396484375, -0.57080078125, -1.2373046875, 0, 
204, 1652128460, 0.5979658365249634, -0.010755290277302265, -0.00012443128798622638, 0.8014494776725769, -0.1633351743221283, -0.14706960320472717, 9.84736156463623, 0.3603282868862152, 0.23919853568077087, -0.7504971623420715, 1.5654296875, -0.56982421875, -1.23779296875, 0, 
205, 1652136793, 0.5979715585708618, -0.010752733796834946, -0.00012461045116651803, 0.8014451861381531, -0.18615274131298065, -0.13865786790847778, 9.850737571716309, 0.32019078731536865, 0.29923832416534424, -0.8571804165840149, 1.5654296875, -0.5712890625, -1.23974609375, 0, 
206, 1652145126, 0.5979616641998291, -0.010748323984444141, -0.00012422550935298204, 0.8014526963233948, -0.18219006061553955, -0.11594042927026749, 9.845501899719238, 0.3358922600746155, 0.27767109870910645, -0.6997040510177612, 1.5625, -0.5693359375, -1.236328125, 0, 
207, 1652153459, 0.5979632139205933, -0.010745469480752945, -0.00012490348308347166, 0.801451563835144, -0.1655382513999939, -0.12744219601154327, 9.852997779846191, 0.3165535032749176, 0.29065752029418945, -0.7850762009620667, 1.56640625, -0.57275390625, -1.23779296875, 0, 
208, 1652161792, 0.5979570150375366, -0.010746371932327747, -0.00012107408110750839, 0.8014562129974365, -0.15601781010627747, -0.13361510634422302, 9.829286575317383, 0.33238309621810913, 0.36639881134033203, -0.7649691104888916, 1.560546875, -0.56884765625, -1.2353515625, 0, 
209, 1652170125, 0.5979579091072083, -0.010744542814791203, -0.00012395808880683035, 0.8014556169509888, -0.16455115377902985, -0.12830054759979248, 9.854844093322754, 0.2822304964065552, 0.2831013798713684, -0.7739085555076599, 1.5673828125, -0.5712890625, -1.23876953125, 0, 
210, 1652178458, 0.5979512333869934, -0.010750917717814445, -0.00012923264876008034, 0.8014604449272156, -0.17530187964439392, -0.1413544863462448, 9.8600435256958, 0.18676622211933136, 0.3525927662849426, -0.7596670389175415, 1.5654296875, -0.5712890625, -1.2353515625, 0, 
211, 1652186791, 0.5979498028755188, -0.010756171308457851, -0.00012871195212937891, 0.8014614582061768, -0.16520921885967255, -0.12942354381084442, 9.847497940063477, 0.26260992884635925, 0.3889905512332916, -0.7343088388442993, 1.5625, -0.5703125, -1.2373046875, 0, 
212, 1652195124, 0.5979428291320801, -0.010759138502180576, -0.00013267011672724038, 0.8014665842056274, -0.1800583004951477, -0.13533861935138702, 9.845380783081055, 0.22849178314208984, 0.3241865634918213, -0.7561578750610352, 1.5654296875, -0.56982421875, -1.23828125, 0, 
213, 1652203457, 0.5979393124580383, -0.010754913091659546, -0.00013742448936682194, 0.8014692664146423, -0.18587377667427063, -0.13526740670204163, 9.8379487991333, 0.2827683389186859, 0.24178555607795715, -0.6986282467842102, 1.56298828125, -0.57080078125, -1.2373046875, 0, 
214, 1652211790, 0.5979311466217041, -0.010754745453596115, -0.0001298545248573646, 0.8014753460884094, -0.17057384550571442, -0.12124069035053253, 9.84565258026123, 0.38076844811439514, 0.38402143120765686, -0.7284433245658875, 1.56494140625, -0.572265625, -1.2373046875, 0, 
215, 1652220123, 0.5979338884353638, -0.01075825933367014, -0.0001314947585342452, 0.8014732599258423, -0.2021465003490448, -0.124280646443367, 9.848771095275879, 0.254387766122818, 0.3529769480228424, -0.8083339929580688, 1.56591796875, -0.56884765625, -1.2373046875, 0, 
216, 1652228456, 0.5979249477386475, -0.010762766003608704, -0.00012789739412255585, 0.8014798164367676, -0.1745651364326477, -0.13526740670204163, 9.852790832519531, 0.2981624901294708, 0.4046921133995056, -0.7224751114845276, 1.5615234375, -0.57177734375, -1.23876953125, 0, 
217, 1652236789, 0.5979247689247131, -0.01076455507427454, -0.0001303269964409992, 0.8014798760414124, -0.16968689858913422, -0.12892283499240875, 9.83643913269043, 0.2596130669116974, 0.32667115330696106, -0.7575409412384033, 1.56591796875, -0.572265625, -1.23828125, 0, 
218, 1652245122, 0.5979192852973938, -0.010764074511826038, -0.00013812640099786222, 0.8014839887619019, -0.19132404029369354, -0.14445140957832336, 9.839629173278809, 0.21422463655471802, 0.25497689843177795, -0.7778787016868591, 1.5634765625, -0.5693359375, -1.2373046875, 0, 
219, 1652253455, 0.5979149341583252, -0.010770710185170174, -0.0001455138117307797, 0.801487147808075, -0.16227641701698303, -0.14058881998062134, 9.825481414794922, 0.16353407502174377, 0.34014421701431274, -0.6877421736717224, 1.56591796875, -0.57275390625, -1.2392578125, 0, 
220, 1652261788, 0.5979108214378357, -0.010780229233205318, -0.00013913068687543273, 0.801490068435669, -0.1568545401096344, -0.11624059081077576, 9.831268310546875, 0.2900940179824829, 0.4818677604198456, -0.7992921471595764, 1.56494140625, -0.572265625, -1.2392578125, 0, 
221, 1652270121, 0.5979143977165222, -0.010784884914755821, -0.000138691917527467, 0.8014873266220093, -0.17768363654613495, -0.1320198029279709, 9.882074356079102, 0.26678505539894104, 0.382894366979599, -0.8211923837661743, 1.564453125, -0.57080078125, -1.23779296875, 0, 
222, 1652278454, 0.5979069471359253, -0.010787665843963623, -0.0001413278660038486, 0.8014928698539734, -0.17321324348449707, -0.1458178609609604, 9.850909233093262, 0.24462877213954926, 0.3327929973602295, -0.7461683750152588, 1.5654296875, -0.57275390625, -1.240234375, 0, 
223, 1652286787, 0.5979046821594238, -0.01078975759446621, -0.00014815325266681612, 0.8014944791793823, -0.17671097815036774, -0.123636893928051, 9.84919261932373, 0.2077186405658722, 0.293936163187027, -0.7203747034072876, 1.56494140625, -0.5712890625, -1.23583984375, 0, 
224, 1652295120, 0.5978923439979553, -0.010793301276862621, -0.0001560961245559156, 0.8015036582946777, -0.1819613128900528, -0.13837915658950806, 9.85997200012207, 0.17928682267665863, 0.2978295087814331, -0.6648430228233337, 1.5654296875, -0.5693359375, -1.23583984375, 0, 
225, 1652303453, 0.5978937149047852, -0.01079943124204874, -0.0001615150977158919, 0.8015025854110718, -0.1824903041124344, -0.12880803644657135, 9.836238861083984, 0.19027531147003174, 0.3510814905166626, -0.7826429009437561, 1.56298828125, -0.572265625, -1.23876953125, 0, 
226, 1652311786, 0.5978890657424927, -0.010805717669427395, -0.00016451443661935627, 0.8015060424804688, -0.1645440012216568, -0.1368410438299179, 9.85844898223877, 0.21276463568210602, 0.3698054850101471, -0.792197048664093, 1.56494140625, -0.5712890625, -1.23876953125, 0, 
227, 1652320119, 0.597896933555603, -0.010807156562805176, -0.00016589340521022677, 0.8015002012252808, -0.18854178488254547, -0.14527423679828644, 9.86530876159668, 0.2737520933151245, 0.3325367867946625, -0.8951406478881836, 1.5673828125, -0.5751953125, -1.23779296875, 0, 
228, 1652328452, 0.5978840589523315, -0.010809686034917831, -0.00017379733617417514, 0.8015096783638, -0.16400037705898285, -0.1362258940935135, 9.876788139343262, 0.18771392107009888, 0.28655925393104553, -0.6533423662185669, 1.5654296875, -0.5703125, -1.23681640625, 0, 
229, 1652336785, 0.5978782176971436, -0.01080242358148098, -0.0001665792806306854, 0.8015141487121582, -0.17765478789806366, -0.12752777338027954, 9.872968673706055, 0.43809306621551514, 0.3068200945854187, -0.6576710939407349, 1.56494140625, -0.57080078125, -1.23828125, 0, 
230, 1652345118, 0.5978758931159973, -0.010796714574098587, -0.00016478837642353028, 0.8015159368515015, -0.17255517840385437, -0.11908052861690521, 9.8456449508667, 0.3649900555610657, 0.2758268713951111, -0.8290046453475952, 1.564453125, -0.5732421875, -1.236328125, 0, 
231, 1652353451, 0.5978800654411316, -0.010798265226185322, -0.00016585414414294064, 0.8015128374099731, -0.18829843401908875, -0.14528119564056396, 9.867146492004395, 0.2763647735118866, 0.3372497856616974, -0.8311818838119507, 1.56689453125, -0.5712890625, -1.2353515625, 0, 
232, 1652361784, 0.5978729724884033, -0.010797117836773396, -0.00016205005522351712, 0.8015180826187134, -0.17819876968860626, -0.12759241461753845, 9.836332321166992, 0.34767481684684753, 0.3422958254814148, -0.7534427046775818, 1.56298828125, -0.57275390625, -1.23779296875, 0, 
233, 1652370117, 0.5978754758834839, -0.010790652595460415, -0.0001617518428247422, 0.8015162944793701, -0.17382124066352844, -0.11582598835229874, 9.836496353149414, 0.3570239841938019, 0.2591007351875305, -0.8012388348579407, 1.56640625, -0.572265625, -1.2353515625, 0, 
234, 1652378450, 0.5978697538375854, -0.010788538493216038, -0.00015513137623202056, 0.8015207052230835, -0.15701226890087128, -0.1309472918510437, 9.849493026733398, 0.38847827911376953, 0.35669103264808655, -0.774369478225708, 1.56201171875, -0.57373046875, -1.23876953125, 0, 
235, 1652386783, 0.597868025302887, -0.010783947072923183, -0.0001618007809156552, 0.8015220761299133, -0.16571016609668732, -0.1455104947090149, 9.843735694885254, 0.26399311423301697, 0.22172962129116058, -0.7283919453620911, 1.56494140625, -0.57275390625, -1.232421875, 0, 
236, 1652395116, 0.5978638529777527, -0.010799841023981571, -0.00016520763165317476, 0.8015248775482178, -0.18636731803417206, -0.14078940451145172, 9.839757919311523, 0.12962083518505096, 0.47075119614601135, -0.8074118494987488, 1.56591796875, -0.5771484375, -1.23828125, 0, 
237, 1652403449, 0.5978618264198303, -0.010796821676194668, -0.00016478192992508411, 0.8015264272689819, -0.1852586269378662, -0.14056052267551422, 9.8434419631958, 0.3290020525455475, 0.2990846335887909, -0.7242425084114075, 1.5673828125, -0.57568359375, -1.23583984375, 0, 
238, 1652411782, 0.5978535413742065, -0.010799476876854897, -0.00017293423297815025, 0.8015325665473938, -0.16665391623973846, -0.15370717644691467, 9.849164009094238, 0.18515248596668243, 0.28509920835494995, -0.735410213470459, 1.56689453125, -0.572265625, -1.23388671875, 0, 
239, 1652420115, 0.5978543162345886, -0.010796170681715012, -0.00017933979688677937, 0.801531970500946, -0.1776837706565857, -0.1302747279405594, 9.856474876403809, 0.25569412112236023, 0.23971082270145416, -0.7743183970451355, 1.56201171875, -0.572265625, -1.23779296875, 0, 
240, 1652428448, 0.5978464484214783, -0.010789760388433933, -0.00018339707457926124, 0.8015379905700684, -0.17192544043064117, -0.13498109579086304, 9.840065956115723, 0.3051808178424835, 0.21970610320568085, -0.7378948926925659, 1.5615234375, -0.5751953125, -1.23486328125, 0, 
241, 1652436781, 0.5978465676307678, -0.010796958580613136, -0.00018533904221840203, 0.801537811756134, -0.19155333936214447, -0.14288558065891266, 9.8195161819458, 0.2200646996498108, 0.3911421597003937, -0.7626382112503052, 1.56591796875, -0.5751953125, -1.23828125, 0, 
242, 1652445114, 0.597844123840332, -0.010797250084578991, -0.00018588098464533687, 0.8015396595001221, -0.18244756758213043, -0.1512182503938675, 9.821439743041992, 0.28988906741142273, 0.32290583848953247, -0.8311050534248352, 1.5673828125, -0.57373046875, -1.2353515625, 0, 
243, 1652453447, 0.5978477001190186, -0.01079637836664915, -0.0001855946029536426, 0.8015369772911072, -0.19564437866210938, -0.13910116255283356, 9.879914283752441, 0.30950960516929626, 0.3218044340610504, -0.8211154937744141, 1.56640625, -0.57421875, -1.2353515625, 0, 
244, 1652461780, 0.5978443026542664, -0.010755972005426884, -0.00021617165475618094, 0.8015400767326355, -0.18585216999053955, -0.12898743152618408, 9.891151428222656, 0.2936544418334961, -0.3724309802055359, -0.8154292106628418, 1.56298828125, -0.57666015625, -1.234375, 0, 
245, 1652470113, 0.5978419780731201, -0.010709818452596664, -0.00023673524265177548, 0.8015424609184265, -0.20598042011260986, -0.1281360238790512, 9.918282508850098, 0.4528212249279022, -0.35006973147392273, -0.71722412109375, 1.5634765625, -0.5732421875, -1.236328125, 0, 
246, 1652478446, 0.5977466106414795, -0.010695971548557281, -0.00025989458663389087, 0.8016138076782227, -1.3381035327911377, -0.6819233894348145, 9.621503829956055, 0.14332444965839386, -0.02958444505929947, 0.7588345408439636, 1.56494140625, -0.57470703125, -1.23583984375, 0, 
247, 1652486779, 0.5971083045005798, -0.010673376731574535, -0.0003207897243555635, 0.8020898103713989, -3.764118194580078, -2.236959218978882, 9.864481925964355, -0.27758151292800903, -0.493560791015625, 10.179034233093262, 1.5654296875, -0.57470703125, -1.23486328125, 0, 
248, 1652495112, 0.5958747267723083, -0.010613753460347652, -0.0004042611981276423, 0.803007185459137, -3.427213430404663, -3.3577537536621094, 9.80759048461914, -0.3099323809146881, -1.1600178480148315, 20.255680084228516, 1.56396484375, -0.57373046875, -1.23291015625, 0, 
249, 1652503445, 0.594453752040863, -0.010767839848995209, -0.0003523689229041338, 0.804057776927948, -2.3634426593780518, -2.9065864086151123, 9.613004684448242, -0.5913561582565308, 2.2933075428009033, 23.547317504882812, 1.56201171875, -0.5771484375, -1.2373046875, 0, 
250, 1652511778, 0.5929812788963318, -0.010620186105370522, -0.0005373721942305565, 0.8051460385322571, -1.5062185525894165, -1.9064894914627075, 9.79643440246582, -0.7497546672821045, -2.98518705368042, 24.28595733642578, 1.55859375, -0.57958984375, -1.24072265625, 0, 
251, 1652520111, 0.591604471206665, -0.010564848780632019, -0.0006078482256270945, 0.8061589598655701, -0.5431386232376099, -0.03085828758776188, 10.142141342163086, -0.2218962460756302, -1.0172187089920044, 22.733707427978516, 1.560546875, -0.58154296875, -1.23828125, 0, 
252, 1652528444, 0.5902243256568909, -0.010638714767992496, -0.000581094587687403, 0.8071691393852234, -0.6485456824302673, 1.2230792045593262, 10.204429626464844, -0.19292651116847992, 1.2009624242782593, 22.663755416870117, 1.56005859375, -0.58203125, -1.23681640625, 0, 
253, 1652536777, 0.5886214971542358, -0.010871847160160542, -0.0005241160979494452, 0.8083358407020569, -0.4230114221572876, 1.7819976806640625, 9.776510238647461, -1.1853506565093994, 3.194545269012451, 26.511194229125977, 1.5615234375, -0.5849609375, -1.23876953125, 0, 
254, 1652545110, 0.586947500705719, -0.010939527302980423, -0.0003958378219977021, 0.8095511198043823, 0.5156782865524292, 1.0668408870697021, 9.18725299835205, 0.9397229552268982, 1.9199546575546265, 27.621706008911133, 1.5576171875, -0.58056640625, -1.24072265625, 0, 
255, 1652553443, 0.5852625370025635, -0.01099491585046053, -0.000503070536069572, 0.8107693195343018, 1.0124050378799438, 1.4525803327560425, 10.096576690673828, -1.5884934663772583, -0.1135735735297203, 27.815322875976562, 1.5576171875, -0.58349609375, -1.2392578125, 0, 
256, 1652561776, 0.5838394165039062, -0.01108197495341301, -0.0005466496804729104, 0.8117932677268982, 1.981354832649231, 0.8660467267036438, 9.630334854125977, -1.0927038192749023, 0.7757402658462524, 23.284029006958008, 1.5556640625, -0.58984375, -1.24169921875, 0, 
257, 1652570109, 0.5828434228897095, -0.011062448844313622, -0.0005694906576536596, 0.8125089406967163, 2.749922752380371, 0.9191962480545044, 10.306102752685547, 0.0543149970471859, -0.190262570977211, 16.103044509887695, 1.55419921875, -0.587890625, -1.23974609375, 0, 
258, 1652578442, 0.5828019380569458, -0.011171997524797916, -0.0005037305527366698, 0.8125373125076294, 4.54295015335083, 0.7470056414604187, 10.00148868560791, 0.15113678574562073, 2.06784987449646, -0.11088401824235916, 1.55712890625, -0.5888671875, -1.240234375, 0, 
259, 1652586775, 0.5831685662269592, -0.011250266805291176, -0.0004659953119698912, 0.8122731447219849, 0.9480772614479065, 1.0849425792694092, 9.968925476074219, 0.14893396198749542, 1.546472191810608, -6.967532634735107, 1.5556640625, -0.587890625, -1.24267578125, 0, 
260, 1652595108, 0.5832571387290955, -0.011296589858829975, -0.00043167039984837174, 0.8122089505195618, 0.31143060326576233, 0.14240722358226776, 9.631464958190918, 0.3261844515800476, 1.13185453414917, -2.2963929176330566, 1.55712890625, -0.5888671875, -1.24267578125, 0, 
261, 1652603441, 0.5833756923675537, -0.011252899654209614, -0.00046611239667981863, 0.8121244311332703, 0.1488438993692398, 0.45254671573638916, 9.844977378845215, 0.28230729699134827, -0.4228653907775879, -2.768002510070801, 1.55908203125, -0.5869140625, -1.24169921875, 0, 
262, 1652611774, 0.5835750102996826, -0.011244542896747589, -0.000458972790511325, 0.8119813799858093, 0.22641412913799286, 0.7275063395500183, 9.930830955505371, 0.4735431969165802, 0.31076472997665405, -4.175222873687744, 1.55517578125, -0.5859375, -1.2421875, 0, 
263, 1652620107, 0.5839616656303406, -0.011203955858945847, -0.00046549219405278563, 0.8117039203643799, 0.6157491207122803, 0.738656759262085, 9.923578262329102, 0.6105024814605713, -0.13229751586914062, -7.303719520568848, 1.5576171875, -0.5888671875, -1.2431640625, 0, 
264, 1652628440, 0.5845696926116943, -0.01112731359899044, -0.0004859895561821759, 0.8112670183181763, 0.8539784550666809, 0.7342040538787842, 9.907787322998047, 0.7743567824363708, -0.6235273480415344, -11.101107597351074, 1.5556640625, -0.58740234375, -1.24267578125, 0, 
265, 1652636773, 0.5855134725570679, -0.010972520336508751, -0.0005269829416647553, 0.8105883598327637, 0.7821261286735535, 0.711035966873169, 9.975592613220215, 1.2269349098205566, -1.6191785335540771, -16.750328063964844, 1.55908203125, -0.5849609375, -1.2421875, 0, 
266, 1652645106, 0.586629331111908, -0.010872669517993927, -0.000561996886972338, 0.8097823262214661, 0.05309291556477547, 0.2641487419605255, 9.744462013244629, 0.8706153035163879, -0.9371995329856873, -19.747299194335938, 1.5556640625, -0.58544921875, -1.24169921875, 0, 
267, 1652653439, 0.5877505540847778, -0.010833569802343845, -0.0005357408081181347, 0.8089694976806641, -0.2424919307231903, -0.2903915047645569, 9.711383819580078, 1.0696123838424683, 0.2339220494031906, -19.799449920654297, 1.5595703125, -0.58447265625, -1.2451171875, 0, 
268, 1652661772, 0.5890577435493469, -0.010727697983384132, -0.0005619860021397471, 0.8080194592475891, 0.26054197549819946, -0.21670423448085785, 10.18266487121582, 1.0448946952819824, -0.9116366505622864, -23.048851013183594, 1.5595703125, -0.58251953125, -1.24169921875, 0, 
269, 1652670105, 0.5905423164367676, -0.010388442315161228, -0.0007138276705518365, 0.806939423084259, 0.058058589696884155, -0.2325766533613205, 9.728211402893066, 1.5709348917007446, -4.500424385070801, -26.029104232788086, 1.5625, -0.5810546875, -1.2412109375, 0, 
270, 1652678438, 0.5921164751052856, -0.010260208509862423, -0.0008623139001429081, 0.8057866096496582, 0.14457263052463531, -0.04937460646033287, 10.283913612365723, -0.09753907471895218, -2.120399236679077, -27.688955307006836, 1.5615234375, -0.5830078125, -1.24072265625, 0, 
271, 1652686771, 0.5936886072158813, -0.009770181961357594, -0.0010480352211743593, 0.8046349287033081, 0.5424325466156006, -0.11788970232009888, 9.694718360900879, 2.440154790878296, -6.433685779571533, -27.589778900146484, 1.564453125, -0.5810546875, -1.240234375, 0, 
272, 1652695104, 0.5955231785774231, -0.009444673545658588, -0.001191933755762875, 0.8032817244529724, 1.1108652353286743, 0.18471159040927887, 9.778396606445312, 1.588762640953064, -4.24049186706543, -32.22808837890625, 1.56689453125, -0.5771484375, -1.2392578125, 0, 
273, 1652703437, 0.5974072217941284, -0.009192883968353271, -0.0013394877314567566, 0.8018842339515686, 0.09017632156610489, -0.04511960595846176, 9.9436616897583, 0.9528631567955017, -3.4484732151031494, -33.03826904296875, 1.56640625, -0.578125, -1.2392578125, 0, 
274, 1652711770, 0.5991441607475281, -0.00904031191021204, -0.001339870155788958, 0.8005891442298889, 0.12709186971187592, -0.30287429690361023, 9.556139945983887, 1.7390927076339722, -1.160786747932434, -30.659725189208984, 1.5703125, -0.57958984375, -1.23681640625, 0, 
275, 1652720103, 0.6008090972900391, -0.009039238095283508, -0.001350152539089322, 0.7993404269218445, 0.13485729694366455, -0.18010342121124268, 9.716317176818848, 0.38035890460014343, 0.41734591126441956, -29.38027000427246, 1.56884765625, -0.57421875, -1.2392578125, 0, 
276, 1652728436, 0.6022142767906189, -0.009121033363044262, -0.0011982738506048918, 0.798281729221344, -0.5546950697898865, -0.020377758890390396, 9.79113483428955, 1.4404301643371582, 2.640636920928955, -24.93257713317871, 1.56982421875, -0.57421875, -1.240234375, 0, 
277, 1652736769, 0.6033704280853271, -0.009577399119734764, -0.0008509171311743557, 0.7974033951759338, -0.26316267251968384, -0.4890967905521393, 9.464929580688477, 0.46368181705474854, 8.3439302444458, -20.67300033569336, 1.57080078125, -0.57177734375, -1.23828125, 0, 
278, 1652745102, 0.6043422222137451, -0.00975576788187027, -0.000622939202003181, 0.7966648936271667, -0.23657211661338806, -0.11811046302318573, 10.19815731048584, 1.4317463636398315, 4.284660816192627, -17.511816024780273, 1.57470703125, -0.57568359375, -1.23828125, 0, 
279, 1652753435, 0.60504549741745, -0.009992866776883602, -0.000446619262220338, 0.7961281538009644, -0.7613851428031921, -0.4793318510055542, 9.991006851196289, 0.3508765995502472, 4.4688005447387695, -12.898125648498535, 1.5771484375, -0.576171875, -1.2392578125, 0, 
280, 1652761768, 0.6057509779930115, -0.010242756456136703, -0.0002723298966884613, 0.7955883145332336, -0.2769301235675812, -0.41157597303390503, 9.710391998291016, 0.21501873433589935, 4.593157768249512, -12.950482368469238, 1.576171875, -0.572265625, -1.234375, 0, 
281, 1652770101, 0.6064883470535278, -0.010388502851128578, -0.0001757600111886859, 0.7950245141983032, -0.6366789937019348, -0.26805171370506287, 9.980993270874023, 0.2446800321340561, 2.807436227798462, -13.50966739654541, 1.57763671875, -0.57275390625, -1.234375, 0, 
282, 1652778434, 0.6073133945465088, -0.010436855256557465, -0.00011384168465156108, 0.7943938970565796, -0.21482595801353455, -0.1860773265361786, 9.912375450134277, 0.6832982897758484, 1.4661974906921387, -15.028745651245117, 1.57763671875, -0.57080078125, -1.2333984375, 0, 
